"cat","catnum","level","statcode","fips","abbrev","name","isstate","y2006","y2007","y2008","y2009","y2010","y2011","y2012","y2013"
"engkids",7,1,"engPro",38300,,"Pittsburgh, PA",0,,,,0.93050548,0.89029431,0.83064762,,
"engkids",7,1,"engPro",38860,,"Portland-South Portland-Biddeford, ME",0,,,,0.88800559,0.85663392,0.87220417,,
"engkids",7,1,"engPro",38900,,"Portland-Vancouver-Beaverton, OR-WA",0,,,,0.80261215,0.80747257,0.82095052,,
"engkids",7,1,"engPro",39100,,"Poughkeepsie-Newburgh-Middletown, NY",0,,,,0.88138634,0.87648405,0.84997157,,
"engkids",7,1,"engPro",39300,,"Providence-New Bedford-Fall River, RI-MA",0,,,,0.88356167,0.87568841,0.88750313,,
"engkids",7,1,"engPro",39580,,"Raleigh-Cary, NC",0,,,,0.84008823,0.84937965,0.84276797,,
"engkids",7,1,"engPro",40060,,"Richmond, VA",0,,,,0.86519194,0.88312278,0.84307111,,
"engkids",7,1,"engPro",40140,,"Riverside-San Bernardino-Ontario, CA",0,,,,0.81016543,0.82124985,0.85639578,,
"engkids",7,1,"engPro",40380,,"Rochester, NY",0,,,,0.92638729,0.91259464,0.87285001,,
"engkids",7,1,"engPro",40900,,"Sacramento-Arden-Arcade-Roseville, CA",0,,,,0.79640039,0.8078989,0.83551215,,
"engkids",7,1,"engPro",41180,,"St. Louis, MO-IL",0,,,,0.85525942,0.88483778,0.89888168,,
"engkids",7,1,"engPro",41620,,"Salt Lake City, UT",0,,,,0.82658798,0.84640257,0.87305361,,
"engkids",7,1,"engPro",41700,,"San Antonio, TX",0,,,,0.83787484,0.84311265,0.85070559,,
"engkids",7,1,"engPro",41740,,"San Diego-Carlsbad-San Marcos, CA",0,,,,0.80228685,0.77644439,0.77769364,,
"engkids",7,1,"engPro",41860,,"San Francisco-Oakland-Fremont, CA",0,,,,0.83597887,0.84319959,0.86067122,,
"engkids",7,1,"engPro",41940,,"San Jose-Sunnyvale-Santa Clara, CA",0,,,,0.84837184,0.8474385,0.84520579,,
"engkids",7,1,"engPro",42220,,"Santa Rosa-Petaluma, CA",0,,,,0.80617853,0.81313082,0.81741214,,
"engkids",7,1,"engPro",42540,,"Scranton-Wilkes-Barre, PA",0,,,,0.82735298,0.79733811,0.88581716,,
"engkids",7,1,"engPro",42660,,"Seattle-Tacoma-Bellevue, WA",0,,,,0.84273299,0.83701132,0.8442896,,
"engkids",7,1,"engPro",44140,,"Springfield, MA",0,,,,0.86323141,0.84749843,0.88049483,,
"engkids",7,1,"engPro",44700,,"Stockton, CA",0,,,,0.80842523,0.80105838,0.80759738,,
"engkids",7,1,"engPro",45060,,"Syracuse, NY",0,,,,0.92648158,0.85933402,0.80516985,,
"engkids",7,1,"engPro",45300,,"Tampa-St. Petersburg-Clearwater, FL",0,,,,0.87488919,0.87050132,0.86708527,,
"engkids",7,1,"engPro",45780,,"Toledo, OH",0,,,,0.78959468,0.88487929,0.89847574,,
"engkids",7,1,"engPro",46060,,"Tucson, AZ",0,,,,0.82704426,0.85586072,0.86082132,,
"engkids",7,1,"engPro",46140,,"Tulsa, OK",0,,,,0.86255258,0.84132938,0.79720595,,
"engkids",7,1,"engPro",47260,,"Virginia Beach-Norfolk-Newport News, VA-NC",0,,,,0.91747939,0.92610525,0.93335488,,
"engkids",7,1,"engPro",47900,,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0,,,,0.86847139,0.86544116,0.88904269,,
"engkids",7,1,"engPro",48620,,"Wichita, KS",0,,,,0.87086262,0.87565002,0.86193209,,
"engkids",7,1,"engPro",49340,,"Worcester, MA",0,,,,0.79066112,0.85139204,0.88606038,,
"engkids",7,1,"engPro",49660,,"Youngstown-Warren-Boardman, OH-PA",0,,,,,,,,
"engkids",7,2,"limEng",1,"AL","Alabama",1,0.22042225,0.25489092,0.22629966,0.19356006,0.21588711,0.23192886,0.19113326,0.19361915
"engkids",7,2,"limEng",2,"AK","Alaska",1,0.09150805,0.07772467,0.06569418,0.09091806,0.08637609,0.09018111,0.13822211,0.14130242
"engkids",7,2,"limEng",4,"AZ","Arizona",1,0.25421014,0.25520822,0.24517195,0.204808,0.17031854,0.16198091,0.14241242,0.12700613
"engkids",7,2,"limEng",5,"AR","Arkansas",1,0.263749,0.25027937,0.24076578,0.20383577,0.19167159,0.18520725,0.15994705,0.15965924
"engkids",7,2,"limEng",6,"CA","California",1,0.21259069,0.20221792,0.19346301,0.18988875,0.18810104,0.1758244,0.16131185,0.15426622
"engkids",7,2,"limEng",8,"CO","Colorado",1,0.23602635,0.24425845,0.23363075,0.21174157,0.18663651,0.15141486,0.12392122,0.14348319
"engkids",7,2,"limEng",9,"CT","Connecticut",1,0.10960823,0.1078078,0.08480538,0.09254735,0.09129211,0.08776804,0.10190467,0.09329087
"engkids",7,2,"limEng",10,"DE","Delaware",1,0.12941952,0.16504513,0.16522899,0.1132332,0.11915103,0.13553087,0.12128484,0.0973161
"engkids",7,2,"limEng",11,"DC","District of Columbia",1,0.18521391,0.17914191,0.11178145,0.09239406,0.09565031,0.07891206,0.10818423,0.13689215
"engkids",7,2,"limEng",12,"FL","Florida",1,0.1452249,0.13623795,0.13606696,0.13246602,0.13074464,0.13179782,0.12404879,0.12160489
"engkids",7,2,"limEng",13,"GA","Georgia",1,0.18694839,0.18199874,0.1589974,0.13999543,0.14258318,0.14077561,0.13476402,0.12770325
"engkids",7,2,"limEng",15,"HI","Hawaii",1,0.13111019,0.12540565,0.13616914,0.13984248,0.12690179,0.12196512,0.13607366,0.18155238
"engkids",7,2,"limEng",16,"ID","Idaho",1,0.18764399,0.17423899,0.16695377,0.18045162,0.15138662,0.15361823,0.14435808,0.1578055
"engkids",7,2,"limEng",17,"IL","Illinois",1,0.2125836,0.20182458,0.19665456,0.19646926,0.19066766,0.18064494,0.16183734,0.14395827
"engkids",7,2,"limEng",18,"IN","Indiana",1,0.22070166,0.2059267,0.18692744,0.18557985,0.2035882,0.18419354,0.15250055,0.16120109
"engkids",7,2,"limEng",19,"IA","Iowa",1,0.23103338,0.20532644,0.16308959,0.13008992,0.14669509,0.18948808,0.20257461,0.20924048
"engkids",7,2,"limEng",20,"KS","Kansas",1,0.17803727,0.16197069,0.15595886,0.16568509,0.16954456,0.15618895,0.16047524,0.1418052
"engkids",7,2,"limEng",21,"KY","Kentucky",1,0.19227085,0.18873616,0.1998357,0.19398053,0.15683365,0.16336873,0.17618322,0.15034524
"engkids",7,2,"limEng",22,"LA","Louisiana",1,0.1106985,0.14412639,0.16273148,0.14038047,0.16048516,0.15146844,0.12313619,0.14121406
"engkids",7,2,"limEng",23,"ME","Maine",1,0.12512101,0.11686826,0.07931807,0.16887388,0.22263241,0.14695019,0.08223066,0.07879096
"engkids",7,2,"limEng",24,"MD","Maryland",1,0.12840623,0.12716578,0.12158795,0.12927727,0.12893842,0.1022345,0.09445535,0.10521411
"engkids",7,2,"limEng",25,"MA","Massachusetts",1,0.14235701,0.13190314,0.13007508,0.12827745,0.12186521,0.10785452,0.11140776,0.12484595
"engkids",7,2,"limEng",26,"MI","Michigan",1,0.17011614,0.1422511,0.14024705,0.13441291,0.13701661,0.13284157,0.11172044,0.10712675
"engkids",7,2,"limEng",27,"MN","Minnesota",1,0.19597548,0.2261665,0.22099186,0.20885234,0.19169238,0.16272791,0.16071725,0.16614458
"engkids",7,2,"limEng",28,"MS","Mississippi",1,0.12931782,0.1696135,0.14749426,0.14541794,0.17667545,0.21473645,0.19165012,0.13340318
"engkids",7,2,"limEng",29,"MO","Missouri",1,0.16198465,0.17369685,0.16975628,0.17054568,0.17063811,0.15129434,0.14416096,0.12462615
"engkids",7,2,"limEng",30,"MT","Montana",1,0.02215761,0.01117585,0.03832194,0.08754127,0.10742651,0.08717949,0.07716269,0.06337678
"engkids",7,2,"limEng",31,"NE","Nebraska",1,0.2306851,0.20349903,0.21836379,0.25001302,0.2236198,0.18635881,0.21367802,0.21135287
"engkids",7,2,"limEng",32,"NV","Nevada",1,0.15357111,0.15930985,0.1831283,0.20234774,0.1861953,0.15853573,0.13539506,0.11562826
"engkids",7,2,"limEng",33,"NH","New Hampshire",1,0.08818137,0.05220449,0.03654222,0.08675221,0.09936401,0.08341418,0.08847254,0.09595786
"engkids",7,2,"limEng",34,"NJ","New Jersey",1,0.11994441,0.11344437,0.11765517,0.12605415,0.12762851,0.1251699,0.11777728,0.10528835
"engkids",7,2,"limEng",35,"NM","New Mexico",1,0.24645303,0.22980456,0.20441362,0.20960137,0.16943438,0.14592761,0.16627684,0.16420156
"engkids",7,2,"limEng",36,"NY","New York",1,0.13949588,0.13895929,0.13932492,0.14351243,0.1482107,0.14340116,0.13697927,0.13687544
"engkids",7,2,"limEng",37,"NC","North Carolina",1,0.2348763,0.23781346,0.23786579,0.21100168,0.18797679,0.18345651,0.18605226,0.18002492
"engkids",7,2,"limEng",38,"ND","North Dakota",1,0.01203783,,,0.22229253,0.13438067,0.28734162,0.2804026,0.0916053
"engkids",7,2,"limEng",39,"OH","Ohio",1,0.13365462,0.12308507,0.12473392,0.12867734,0.1235268,0.12251212,0.11974694,0.10942922
"engkids",7,2,"limEng",40,"OK","Oklahoma",1,0.16145045,0.14766608,0.16771482,0.14319672,0.15724082,0.16375569,0.14527403,0.13608558
"engkids",7,2,"limEng",41,"OR","Oregon",1,0.26599818,0.21577893,0.20673044,0.20201819,0.17398529,0.1697222,0.18346822,0.17335694
"engkids",7,2,"limEng",42,"PA","Pennsylvania",1,0.14131813,0.13696589,0.1242212,0.12007838,0.13749009,0.14128883,0.13790727,0.14564307
"engkids",7,2,"limEng",44,"RI","Rhode island",1,0.12971118,0.12945615,0.13493402,0.14093405,0.15316102,0.12544185,0.13188405,0.10863418
"engkids",7,2,"limEng",45,"SC","South Carolina",1,0.19474104,0.19542907,0.18165593,0.16879226,0.15456048,0.11815498,0.11494244,0.12383513
"engkids",7,2,"limEng",46,"SD","South Dakota",1,0.31749952,0.13728172,0.08022704,0.11599283,0.21837047,0.33828142,0.2910994,0.14941145
"engkids",7,2,"limEng",47,"TN","Tennessee",1,0.18134536,0.17641722,0.17630714,0.15345182,0.15330504,0.14840648,0.13600492,0.13802718
"engkids",7,2,"limEng",48,"TX","Texas",1,0.26637775,0.267084,0.26551753,0.24795415,0.23687398,0.23546067,0.22555077,0.21649078
"engkids",7,2,"limEng",49,"UT","Utah",1,0.18311869,0.18298784,0.16347894,0.14722417,0.1580788,0.13636623,0.11428805,0.11828828
"engkids",7,2,"limEng",50,"VT","Vermont",1,0.06348498,0.0623758,0.06409188,0.04220873,0.07967583,0.06761456,0.07795326,0.14087468
"engkids",7,2,"limEng",51,"VA","Virginia",1,0.14667618,0.1392094,0.13215621,0.13386717,0.12509014,0.11481895,0.10815468,0.09407925
"engkids",7,2,"limEng",53,"WA","Washington",1,0.21689871,0.20638706,0.21333745,0.20252764,0.20186573,0.18468563,0.16153695,0.15625399
"engkids",7,2,"limEng",54,"WV","West Virginia",1,0.07271486,0.07539507,0.07508,0.05427993,0.15312891,0.19248903,0.10252918,0.05790742
"engkids",7,2,"limEng",55,"WI","Wisconsin",1,0.18647504,0.20546491,0.18374516,0.186942,0.19632366,0.18165736,0.17246541,0.18098618
"engkids",7,2,"limEng",56,"WY","Wyoming",1,0.11952393,0.08332384,0.05097523,0.11870503,0.24162351,0.18013017,0.14889959,0.12315688
"engkids",7,2,"limEng",0,"US","United States",1,0.19436002,0.18846634,0.18390995,0.17848694,0.17429757,0.16601104,0.15547694,0.14970906
"engkids",7,2,"limEng",10420,,"Akron, OH",0,,,,0.04460154,0.08796871,0.11616221,,
"engkids",7,2,"limEng",10580,,"Albany-Schenectady-Troy, NY",0,,,,0.07553659,0.0759744,0.06189779,,
"engkids",7,2,"limEng",10740,,"Albuquerque, NM",0,,,,0.18720396,0.1318117,0.13802605,,
"engkids",7,2,"limEng",10900,,"Allentown-Bethlehem-Easton, PA-NJ",0,,,,0.12360375,0.11824963,0.09801048,,
"engkids",7,2,"limEng",12060,,"Atlanta-Sandy Springs-Marietta, GA",0,,,,0.11853161,0.1233387,0.13205373,,
"engkids",7,2,"limEng",12260,,"Augusta-Richmond County, GA-SC",0,,,,0.17404628,0.12694006,0.07390633,,
"engkids",7,2,"limEng",12420,,"Austin-Round Rock, TX",0,,,,0.2673777,0.26368925,0.23723096,,
"engkids",7,2,"limEng",12540,,"Bakersfield, CA",0,,,,0.16441752,0.16495297,0.16505229,,
"engkids",7,2,"limEng",12580,,"Baltimore-Towson, MD",0,,,,0.14240706,0.11625254,0.08919166,,
"engkids",7,2,"limEng",12940,,"Baton Rouge, LA",0,,,,0.12157847,0.19475536,0.14369883,,
"engkids",7,2,"limEng",13820,,"Birmingham-Hoover, AL",0,,,,0.17943406,0.24028703,0.24372445,,
"engkids",7,2,"limEng",14260,,"Boise City-Nampa, ID",0,,,,0.20536845,0.13727335,0.09986888,,
"engkids",7,2,"limEng",14460,,"Boston-Cambridge-Quincy, MA-NH",0,,,,0.12139655,0.11974037,0.10893774,,
"engkids",7,2,"limEng",14600,,"Bradenton-Sarasota-Venice, FL",0,,,,0.1521549,0.13633979,0.15526806,,
"engkids",7,2,"limEng",14860,,"Bridgeport-Stamford-Norwalk, CT",0,,,,0.10063797,0.10354002,0.09701953,,
"engkids",7,2,"limEng",15380,,"Buffalo-Niagara Falls, NY",0,,,,0.11178129,0.10986508,0.16630301,,
"engkids",7,2,"limEng",16700,,"Charleston-North Charleston-Summerville, SC",0,,,,0.15091756,0.15886947,0.08883368,,
"engkids",7,2,"limEng",16740,,"Charlotte-Gastonia-Concord, NC-SC",0,,,,0.14080238,0.13769394,0.13879168,,
"engkids",7,2,"limEng",16860,,"Chattanooga, TN-GA",0,,,,0.20511111,0.24452156,0.25855147,,
"engkids",7,2,"limEng",16980,,"Chicago-Naperville-Joliet, IL-IN-WI",0,,,,0.19481928,0.19091559,0.18197162,,
"engkids",7,2,"limEng",17140,,"Cincinnati-Middletown, OH-KY-IN",0,,,,0.18131859,0.15338733,0.13093941,,
"engkids",7,2,"limEng",17460,,"Cleveland-Elyria-Mentor, OH",0,,,,0.10085521,0.11278085,0.11488693,,
"engkids",7,2,"limEng",17820,,"Colorado Springs, CO",0,,,,0.12865199,0.13073966,0.11348583,,
"engkids",7,2,"limEng",17900,,"Columbia, SC",0,,,,0.08554876,0.11185862,0.11849393,,
"engkids",7,2,"limEng",18140,,"Columbus, OH",0,,,,0.13336541,0.15207161,0.15038807,,
"engkids",7,2,"limEng",19100,,"Dallas-Fort Worth-Arlington, TX",0,,,,0.24705882,0.2247908,0.21019613,,
"engkids",7,2,"limEng",19380,,"Dayton, OH",0,,,,0.13272268,0.09349825,0.10657361,,
"engkids",7,2,"limEng",19740,,"Denver-Aurora-Broomfield, CO",0,,,,0.22578687,0.20923739,0.15866501,,
"engkids",7,2,"limEng",19780,,"Des Moines-West Des Moines, IA",0,,,,0.15218236,0.14470336,0.17933035,,
"engkids",7,2,"limEng",19820,,"Detroit-Warren-Livonia, MI",0,,,,0.12908596,0.13365305,0.1382728,,
"engkids",7,2,"limEng",21340,,"El Paso, TX",0,,,,0.28715748,0.32056008,0.33093372,,
"engkids",7,2,"limEng",23420,,"Fresno, CA",0,,,,0.1940732,0.16982648,0.18025805,,
"engkids",7,2,"limEng",24340,,"Grand Rapids-Wyoming, MI",0,,,,0.18486846,0.12290773,0.12200238,,
"engkids",7,2,"limEng",24660,,"Greensboro-High Point, NC",0,,,,0.2298572,0.1928157,0.19759843,,
"engkids",7,2,"limEng",24860,,"Greenville-Mauldin-Easley, SC",0,,,,0.23984038,0.13844621,0.11428489,,
"engkids",7,2,"limEng",25420,,"Harrisburg-Carlisle, PA",0,,,,0.06009801,0.06046702,0.09538034,,
"engkids",7,2,"limEng",25540,,"Hartford-West Hartford-East Hartford, CT",0,,,,0.0741475,0.06491606,0.08021724,,
"engkids",7,2,"limEng",26180,,"Honolulu, HI",0,,,,0.15537114,0.14986641,0.14181324,,
"engkids",7,2,"limEng",26420,,"Houston-Sugar Land-Baytown, TX",0,,,,0.25208867,0.23067316,0.2456743,,
"engkids",7,2,"limEng",26900,,"Indianapolis-Carmel, IN",0,,,,0.20256379,0.22974048,0.207822,,
"engkids",7,2,"limEng",27140,,"Jackson, MS",0,,,,,,,,
"engkids",7,2,"limEng",27260,,"Jacksonville, FL",0,,,,0.07579868,0.06447824,0.04392136,,
"engkids",7,2,"limEng",28140,,"Kansas City, MO-KS",0,,,,0.15430763,0.17326249,0.1578137,,
"engkids",7,2,"limEng",28940,,"Knoxville, TN",0,,,,0.11278589,0.10260036,0.08178916,,
"engkids",7,2,"limEng",29460,,"Lakeland-Winter Haven, FL",0,,,,0.20467036,0.18716342,0.20714695,,
"engkids",7,2,"limEng",29540,,"Lancaster, PA",0,,,,0.13740517,0.13271083,0.24277051,,
"engkids",7,2,"limEng",29620,,"Lansing-East Lansing, MI",0,,,,0.20817348,0.38337325,0.23054085,,
"engkids",7,2,"limEng",29820,,"Las Vegas-Paradise, NV",0,,,,0.2177708,0.19770073,0.17010273,,
"engkids",7,2,"limEng",30780,,"Little Rock-North Little Rock-Conway, AR",0,,,,0.06442382,0.19490769,0.21773229,,
"engkids",7,2,"limEng",31100,,"Los Angeles-Long Beach-Santa Ana, CA",0,,,,0.1861551,0.18615278,0.17629259,,
"engkids",7,2,"limEng",31140,,"LouisvilleJefferson County, KY-IN",0,,,,0.12185688,0.14102531,0.18740573,,
"engkids",7,2,"limEng",31540,,"Madison, WI",0,,,,0.24490192,0.23896749,0.1976593,,
"engkids",7,2,"limEng",32580,,"McAllen-Edinburg-Mission, TX",0,,,,0.2781426,0.26862874,0.24541641,,
"engkids",7,2,"limEng",32820,,"Memphis, TN-MS-AR",0,,,,0.19868035,0.2098629,0.14165759,,
"engkids",7,2,"limEng",33100,,"Miami-Fort Lauderdale-Pompano Beach, FL",0,,,,0.1259981,0.12356979,0.12463539,,
"engkids",7,2,"limEng",33340,,"Milwaukee-Waukesha-West Allis, WI",0,,,,0.19769504,0.19692008,0.16324032,,
"engkids",7,2,"limEng",33460,,"Minneapolis-St. Paul-Bloomington, MN-WI",0,,,,0.21507812,0.19992399,0.17292848,,
"engkids",7,2,"limEng",33700,,"Modesto, CA",0,,,,0.21615299,0.22191067,0.18634766,,
"engkids",7,2,"limEng",34980,,"Nashville-Davidson-Murfreesboro-Franklin, TN",0,,,,0.13553013,0.13553539,0.16121432,,
"engkids",7,2,"limEng",35300,,"New Haven-Milford, CT",0,,,,0.10354748,0.10758654,0.08822704,,
"engkids",7,2,"limEng",35380,,"New Orleans-Metairie-Kenner, LA",0,,,,0.17624561,0.20193552,0.19871486,,
"engkids",7,2,"limEng",35620,,"New York-Northern New Jersey-Long Island, NY-NJ-PA",0,,,,0.14085063,0.14493775,0.13858387,,
"engkids",7,2,"limEng",36420,,"Oklahoma City, OK",0,,,,0.1678311,0.17666321,0.16653121,,
"engkids",7,2,"limEng",36540,,"Omaha-Council Bluffs, NE-IA",0,,,,0.22211904,0.23205908,0.23836357,,
"engkids",7,2,"limEng",36740,,"Orlando-Kissimmee, FL",0,,,,0.09932994,0.09920409,0.08877832,,
"engkids",7,2,"limEng",37100,,"Oxnard-Thousand Oaks-Ventura, CA",0,,,,0.19187645,0.17514141,0.19580949,,
"engkids",7,2,"limEng",37340,,"Palm Bay-Melbourne-Titusville, FL",0,,,,0.08974711,0.14791749,0.12065244,,
"engkids",7,2,"limEng",37980,,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",0,,,,0.12117647,0.14772729,0.13800169,,
"engkids",7,2,"limEng",38060,,"Phoenix-Mesa-Scottsdale, AZ",0,,,,0.21259815,0.17304484,0.15986013,,
"engkids",7,2,"limEng",38300,,"Pittsburgh, PA",0,,,,0.06949452,0.10970569,0.16935238,,
"engkids",7,2,"limEng",38860,,"Portland-South Portland-Biddeford, ME",0,,,,0.11199441,0.14336608,0.12779583,,
"engkids",7,2,"limEng",38900,,"Portland-Vancouver-Beaverton, OR-WA",0,,,,0.19738785,0.19252743,0.17904948,,
"engkids",7,2,"limEng",39100,,"Poughkeepsie-Newburgh-Middletown, NY",0,,,,0.11861366,0.12351595,0.15002843,,
"engkids",7,2,"limEng",39300,,"Providence-New Bedford-Fall River, RI-MA",0,,,,0.11643833,0.12431159,0.11249687,,
"engkids",7,2,"limEng",39580,,"Raleigh-Cary, NC",0,,,,0.15991177,0.15062035,0.15723203,,
"engkids",7,2,"limEng",40060,,"Richmond, VA",0,,,,0.13480806,0.11687722,0.15692889,,
"engkids",7,2,"limEng",40140,,"Riverside-San Bernardino-Ontario, CA",0,,,,0.18983457,0.17875015,0.14360422,,
"engkids",7,2,"limEng",40380,,"Rochester, NY",0,,,,0.07361271,0.08740536,0.12714999,,
"engkids",7,2,"limEng",40900,,"Sacramento-Arden-Arcade-Roseville, CA",0,,,,0.20359961,0.1921011,0.16448785,,
"engkids",7,2,"limEng",41180,,"St. Louis, MO-IL",0,,,,0.14474058,0.11516222,0.10111832,,
"engkids",7,2,"limEng",41620,,"Salt Lake City, UT",0,,,,0.17341202,0.15359743,0.12694639,,
"engkids",7,2,"limEng",41700,,"San Antonio, TX",0,,,,0.16212516,0.15688735,0.14929441,,
"engkids",7,2,"limEng",41740,,"San Diego-Carlsbad-San Marcos, CA",0,,,,0.19771315,0.22355561,0.22230636,,
"engkids",7,2,"limEng",41860,,"San Francisco-Oakland-Fremont, CA",0,,,,0.16402113,0.15680041,0.13932878,,
"engkids",7,2,"limEng",41940,,"San Jose-Sunnyvale-Santa Clara, CA",0,,,,0.15162816,0.1525615,0.15479421,,
"engkids",7,2,"limEng",42220,,"Santa Rosa-Petaluma, CA",0,,,,0.19382147,0.18686918,0.18258786,,
"engkids",7,2,"limEng",42540,,"Scranton-Wilkes-Barre, PA",0,,,,0.17264702,0.20266189,0.11418284,,
"engkids",7,2,"limEng",42660,,"Seattle-Tacoma-Bellevue, WA",0,,,,0.15726701,0.16298868,0.1557104,,
"engkids",7,2,"limEng",44140,,"Springfield, MA",0,,,,0.13676859,0.15250157,0.11950517,,
"engkids",7,2,"limEng",44700,,"Stockton, CA",0,,,,0.19157477,0.19894162,0.19240262,,
"engkids",7,2,"limEng",45060,,"Syracuse, NY",0,,,,0.07351842,0.14066598,0.19483015,,
"engkids",7,2,"limEng",45300,,"Tampa-St. Petersburg-Clearwater, FL",0,,,,0.12511081,0.12949868,0.13291473,,
"engkids",7,2,"limEng",45780,,"Toledo, OH",0,,,,0.21040532,0.11512071,0.10152426,,
"engkids",7,2,"limEng",46060,,"Tucson, AZ",0,,,,0.17295574,0.14413928,0.13917868,,
"engkids",7,2,"limEng",46140,,"Tulsa, OK",0,,,,0.13744742,0.15867062,0.20279405,,
"engkids",7,2,"limEng",47260,,"Virginia Beach-Norfolk-Newport News, VA-NC",0,,,,0.08252061,0.07389475,0.06664512,,
"engkids",7,2,"limEng",47900,,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0,,,,0.13152861,0.13455884,0.11095731,,
"engkids",7,2,"limEng",48620,,"Wichita, KS",0,,,,0.12913738,0.12434998,0.13806791,,
"engkids",7,2,"limEng",49340,,"Worcester, MA",0,,,,0.20933888,0.14860796,0.11393962,,
"engkids",7,2,"limEng",49660,,"Youngstown-Warren-Boardman, OH-PA",0,,,,,,,,
"engpar",8,1,"eppars",1,"AL","Alabama",1,0.43505558,0.41318503,0.40174612,0.35114521,0.34437245,0.35133693,0.37708426,0.41762581
"engpar",8,1,"eppars",2,"AK","Alaska",1,0.5907557,0.60482967,0.64413047,0.5694955,0.44871795,0.48649848,0.6226716,0.67267489
"engpar",8,1,"eppars",4,"AZ","Arizona",1,0.281811,0.28188813,0.29694924,0.32777131,0.33361071,0.34653351,0.3620688,0.35716298
"engpar",8,1,"eppars",5,"AR","Arkansas",1,0.35102674,0.31508547,0.30064547,0.33181927,0.33845055,0.36311871,0.39894316,0.36371309
"engpar",8,1,"eppars",6,"CA","California",1,0.31638816,0.3228547,0.32361144,0.32623866,0.3327325,0.34247759,0.35338876,0.35824582
"engpar",8,1,"eppars",8,"CO","Colorado",1,0.34448153,0.34173879,0.36690778,0.36969745,0.36636627,0.34743318,0.3587516,0.38978869
"engpar",8,1,"eppars",9,"CT","Connecticut",1,0.57428372,0.58469784,0.59573692,0.57076275,0.54296827,0.54815233,0.57121956,0.5643574
"engpar",8,1,"eppars",10,"DE","Delaware",1,0.52981681,0.49441108,0.4941909,0.54407978,0.55906034,0.57487398,0.49967375,0.46239838
"engpar",8,1,"eppars",11,"DC","District of Columbia",1,0.50608599,0.57829487,0.71503532,0.68772739,0.62696189,0.65955776,0.63590389,0.59088659
"engpar",8,1,"eppars",12,"FL","Florida",1,0.49004498,0.48278058,0.48061413,0.47739261,0.483688,0.48876938,0.48665372,0.50378197
"engpar",8,1,"eppars",13,"GA","Georgia",1,0.44351029,0.42921355,0.4123635,0.41021526,0.43454748,0.43359399,0.436331,0.45368531
"engpar",8,1,"eppars",15,"HI","Hawaii",1,0.52274472,0.52332836,0.51449013,0.51006359,0.54010457,0.55949956,0.54900664,0.4843716
"engpar",8,1,"eppars",16,"ID","Idaho",1,0.34905866,0.39265448,0.39329508,0.42666799,0.42162335,0.32425252,0.32378528,0.35930535
"engpar",8,1,"eppars",17,"IL","Illinois",1,0.34234476,0.34342971,0.35421595,0.35397449,0.34962976,0.35711345,0.37242812,0.38334578
"engpar",8,1,"eppars",18,"IN","Indiana",1,0.39642438,0.41470793,0.42367324,0.42844495,0.40267023,0.36118072,0.36259395,0.3939175
"engpar",8,1,"eppars",19,"IA","Iowa",1,0.358284,0.38656539,0.39801776,0.40365955,0.37914824,0.33733889,0.40780964,0.43986312
"engpar",8,1,"eppars",20,"KS","Kansas",1,0.40539062,0.40327573,0.37722185,0.34802878,0.35561183,0.35993427,0.33340895,0.33865869
"engpar",8,1,"eppars",21,"KY","Kentucky",1,0.51525891,0.51559705,0.46476617,0.4457365,0.43139562,0.44684029,0.44036499,0.39781636
"engpar",8,1,"eppars",22,"LA","Louisiana",1,0.54583269,0.46419194,0.47723866,0.4866851,0.45277056,0.42583632,0.48081866,0.50074893
"engpar",8,1,"eppars",23,"ME","Maine",1,0.70259589,0.63662416,0.68554634,0.65194798,0.61304265,0.62302214,0.61226308,0.62235039
"engpar",8,1,"eppars",24,"MD","Maryland",1,0.55918634,0.58875936,0.60232538,0.59123898,0.59220821,0.59926212,0.58804017,0.57207423
"engpar",8,1,"eppars",25,"MA","Massachusetts",1,0.50942522,0.53583628,0.53182197,0.52382666,0.51760221,0.51797873,0.52081054,0.53781623
"engpar",8,1,"eppars",26,"MI","Michigan",1,0.49631619,0.50173342,0.4936415,0.48663062,0.47054717,0.48297074,0.51047355,0.50456786
"engpar",8,1,"eppars",27,"MN","Minnesota",1,0.41924599,0.43693113,0.443528,0.45676708,0.43593481,0.43877211,0.47226366,0.47465724
"engpar",8,1,"eppars",28,"MS","Mississippi",1,0.49883658,0.44961849,0.49398124,0.4941588,0.40542042,0.36657837,0.45626193,0.55490303
"engpar",8,1,"eppars",29,"MO","Missouri",1,0.47464105,0.45772791,0.44865292,0.46043709,0.47811884,0.50662702,0.52318209,0.50403142
"engpar",8,1,"eppars",30,"MT","Montana",1,0.7341848,0.81614,0.85431987,0.75074047,0.77822965,0.86185777,0.78094411,0.74175084
"engpar",8,1,"eppars",31,"NE","Nebraska",1,0.24635659,0.32051951,0.33483553,0.23985097,0.22187945,0.29600865,0.30285197,0.3184278
"engpar",8,1,"eppars",32,"NV","Nevada",1,0.33846456,0.35922191,0.33743167,0.32222307,0.35137543,0.37786818,0.37320116,0.37910521
